Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Base,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: v (15)
POO4_PROY2P_Lindao_Salinas_Zavala-main,Clases,Sabor,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: n (15)
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado1Controller,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: valor (33); orden (37)
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado2Controller,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: valor2 (40)
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado3Controller,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: valor3 (40)
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,ArmaTuHelado4Controller,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ValorPagar (47); idPd (48)
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,DetalleUbicacionController,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: nombre (44); horario (45)
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,InicioController,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: name (36)
POO4_PROY2P_Lindao_Salinas_Zavala-main,com.pooespol.proyecto2_heladeria,Principal,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: path (20)
